Name,Description,Model,Predictions
HBM473.WJGH.347,snatacseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"Genomics	Anatomy	Biology
"
HBM796.LFJP.942,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"Bioinformatics	Molecular biology	Genetics
"
HBM823.CBVP.284,ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Cell biology\tBiomedical science\tHuman biology
"
HBM367.NSZK.788,snrna-seq (10x genomics v3) data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Biology	Microbiology	Gastroenterology
"
HBM546.RNHX.756,snrna-seq [salmon] data from the kidney (right) of a 59-year-old white female,gpt-3.5-turbo,"Biology	Zoology	Human biology
"
HBM265.PCGD.229,snrna-seq [salmon] data from the small intestine of a 24-year-old white male,gpt-3.5-turbo,"Anatomy\tBiomedical science\tHuman biology
"
HBM748.GPDM.692,lc-ms bottom up data from the kidney (left) of a 53-year-old black or african american male,gpt-3.5-turbo,"Genetics    Molecular biology    Biomedical science
"
HBM225.RSDB.445,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Genetics	Cell biology	Biology
"
HBM985.TJZD.778,snrna-seq (10x genomics v3) data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Microbiology	Molecular biology	Gastroenterology
"
HBM385.LQVK.975,scirna-seq [salmon] data from the heart of a 43-year-old white male,gpt-3.5-turbo,"Genomics	Taxonomy	Molecular biology
"
HBM537.GVTL.683,slide-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Transcriptomics\tRNA\tHuman biology
"
HBM572.JLDL.664,snrna-seq (10x genomics v3) data from the kidney (left) of a 65-year-old white male,gpt-3.5-turbo,"Human genetics   RNA   Gastroenterology
"
HBM929.QBMH.668,slide-seq data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Genetics	Anatomy	Proteomics
"
HBM883.PBZB.248,multiplex ion beam imaging data from the uterus of a 21.6-year-old black or african american female,gpt-3.5-turbo,"Genetics	Cell biology	Molecular biology
"
HBM785.CNWZ.888,codex [cytokit + sprm] data from the thymus of a 14-year-old black or african american female,gpt-3.5-turbo,"Genetics	Genomics	Human biology
"
HBM384.RXWM.966,lc-ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Genomics   Molecular biology    Human biology
"
HBM774.VXMJ.876,snatac-seq [snapatac] data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Biology	Computational biology	Genetics
"
HBM887.VLVK.246,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Transcriptomics	Zoology	Biotechnology
"
HBM297.DGPL.989,multiplex ion beam imaging data from the uterus of a 24.5-year-old unknown female,gpt-3.5-turbo,"Anatomy	Age-related research	Human geneticvariation
"
HBM555.KFGC.548,lc-ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Anatomy	Medical informatics	DNA
"
HBM974.GZFH.944,snatacseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Cell biology	Medical biotechnology	Immunology
"
HBM995.WMDN.689,codex [cytokit + sprm] data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Microbiology	Molecular biology	Gastroenterology
"
HBM449.JKGC.452,snrna-seq (10x genomics v3) data from the bladder of a 22-year-old black or african american male,gpt-3.5-turbo,"Genomics   Epigenetics   Infectious disease
"
HBM338.LZQK.454,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Microbiology	Computational biology	Gastroenterology
"
HBM898.LWCS.878,codex [cytokit + sprm] data from the spleen of a 14-year-old black or african american female,gpt-3.5-turbo,"Anatomy\tBioinformatics\tBiomedical science
"
HBM788.QGNW.253,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Anatomy	Medicine	Proteomics
"
HBM442.MWFQ.639,snatac-seq data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Human genetics	Anatomy	Genomics
"
HBM695.XTNF.836,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Biomedical science     Biology     Microbiology
"
HBM345.KKNW.528,imaging mass cytometry (2d) data from the lymph node of a 18-year-old black or african american male,gpt-3.5-turbo,"Cell biology	Genetics	Biotechnology
"
HBM644.LHFR.583,scrna-seq (10x genomics v3) data from the spleen of a 20-year-old white male,gpt-3.5-turbo,"Bioinformatics	Cell biology	Immunology
"
HBM372.RSXT.622,autofluorescence microscopy data from the kidney (right) of a 51-year-old white female,gpt-3.5-turbo,"Biology	Molecular biology	Immunology
"
HBM996.MDQH.988,codex data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Genomics	Transcriptomics	Molecular biology
"
HBM693.BHLJ.499,snatac-seq data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Genetics	Immunology	Biology
"
HBM975.WHWM.552,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Genetics   Genomics   Omics
"
HBM984.LZDJ.635,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Cell biology   Immunology   Biomedical science
"
HBM352.LGWD.929,snatacseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Biomedical science	Molecular biology	Genomics
"
HBM362.RFHX.274,codex [cytokit + sprm] data from the lymph node of a 1-year-old white male,gpt-3.5-turbo,"Anatomy	Laboratory animal science	Biology
"
HBM946.HHKL.578,bulk rna-seq data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Anatomy  	Biology  	Gastroenterology
"
HBM386.ZKLM.879,multiplex ion beam imaging data from the uterus of a 31.3-year-old black or african american female,gpt-3.5-turbo,"Cell biology    Genetics    Human biology
"
HBM797.PDPS.368,snrna-seq (10x genomics v3) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Genetics    Genomics    Human genetics
"
HBM364.FZHK.279,ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Genetics	Cell biology	Human genetics
"
HBM792.GKBV.697,codex [cytokit + sprm] data from the thymus of a 16-year-old white male,gpt-3.5-turbo,"Biochemistry   Human genetics   Microbiology
"
HBM659.MPZT.644,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Human biology    Genetics   Immunology
"
HBM847.HRHF.876,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"RNA	splicing	RNA	genotyping	Sunderberg	genotype_COVRES	Rittié	structural	genomics_YPII.2.2	Myasthenia clinical study_MGCRSTP.891	DNA	binding	sites	DNA_precision	medicine_DCNCT.9229
"
HBM566.QVLX.393,bulk rna-seq [salmon] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Analytical chemistry	Molecular biology	Microbiology
"
HBM834.ZFVJ.978,codex data from the lymph node of a 10-year-old white male,gpt-3.5-turbo,"Biomedical science	Genetics	Human biology
"
HBM449.DRGX.996,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Biology	Microbiology	Immunology
"
HBM843.CLTD.457,snrna-seq [salmon] data from the small intestine of a 30-year-old white male,gpt-3.5-turbo,"""Analytical chemistry""	""Biomedical science""	""Genetics""
"
HBM247.ZGJR.925,scrna-seq (10x genomics) [salmon] data from the knee (right) of a 24-year-old unknown male,gpt-3.5-turbo,"""RNA"", ""Genomics"", ""Human biology""
"
HBM677.TRKR.869,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Single-cell biology   Genomics   Human genetics
"
HBM447.RVJR.677,scrna-seq (10x genomics) [salmon] data from the spleen of a 14-year-old black or african american female,gpt-3.5-turbo,"Genetics	Transcriptomics	Molecular biology
"
HBM354.GTPP.329,scrna-seq (10x genomics v3) data from the lymph node of a 21-year-old black or african american female,gpt-3.5-turbo,"Bioinformatics	Genetics	Cell biology
"
HBM739.JKQC.464,maldi ims data from the kidney (left) of a 66-year-old white female,gpt-3.5-turbo,"Biomedical science	Anatomy	Transcriptomics
"
HBM476.KPZR.337,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Anatomy    Biomedical science    Human biology
"
HBM555.ZNTK.962,multiplex ion beam imaging data from the uterus of a 21.2-year-old black or african american female,gpt-3.5-turbo,"Gastroenterology      Genetics        Human biology
"
HBM857.WQJX.764,multiplex ion beam imaging data from the uterus of a 31.3-year-old black or african american female,gpt-3.5-turbo,"Anatomy\tBiology\tHuman biology
"
HBM588.VTDT.466,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Anatomy  	Biology  	Reproductive health
"
HBM626.PHCW.834,snrna-seq [salmon] data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"Biology	Microbiology	Respiratory medicine
"
HBM539.LXFQ.933,autofluorescence microscopy data from the kidney (left) of a 73-year-old white female,gpt-3.5-turbo,"Transcriptomics    Genetics    Human biology
"
HBM837.RZPL.332,snrnaseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"Anatomy	Medicine	Microscopy
"
HBM368.PZJV.258,multiplex ion beam imaging data from the uterus of a 26.8-year-old white female,gpt-3.5-turbo,"Biomedical science	Tissue collection	Human biology
"
HBM742.SLJJ.558,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Anatomy  	Biology  	Human biology
"
HBM444.BXPJ.728,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Genomics    Human genetics    Transcriptomics
"
HBM335.XXBG.857,snrnaseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"Biomedical science	Medicine	Genetics
"
HBM337.GJHZ.665,slide-seq data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Cell biology   Genetics   Human biology
"
HBM437.KLJN.636,maldi ims data from the kidney (right) of a 48-year-old white male,gpt-3.5-turbo,"Cell biology	Tissue imaging	Ageing and cellular senescence
"
HBM979.HDZH.896,pas stained microscopy data from the kidney (left) of a 76-year-old white female,gpt-3.5-turbo,"Anatomy   Biomarkers    Biology
"
HBM522.FTFK.487,snrna-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Anatomy  	Medicine  	Microscopy
"
HBM266.ZBKL.396,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Biology	Medicine	Genetics
"
HBM585.GLSD.853,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Biology	Molecular biology	Respiratory medicine
"
HBM687.SJLD.889,codex data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"RNA	Cell biology	Immunology
"
HBM557.KNTT.394,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Microbiology	Gastroenterology	Human biology
"
HBM925.FQDP.328,snrna-seq (10x genomics v3) data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"Bioinformatics	Genomics	Transcriptomics
"
HBM257.JTGD.599,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Biomedical science	Transcriptomics	Genomics
"
HBM276.ZMLR.392,multiplex ion beam imaging data from the uterus of a 32.4-year-old asian female,gpt-3.5-turbo,"Bioinformatics   	Biology   	Genetics
"
HBM286.PPPQ.526,multiplex ion beam imaging data from the uterus of a 36-year-old native hawaiian or other pacific islander female,gpt-3.5-turbo,"Anatomy	Ion beam imaging data
"
HBM855.HPDG.442,slide-seq [salmon] data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"Biology	Uterus
"
HBM469.WGXL.377,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Human biology	Asian female
"
HBM495.VXPX.373,multiplex ion beam imaging data from the uterus of a 30.2-year-old black or african american female,gpt-3.5-turbo,"Anatomy	Personalised medicine	Molecular biology
"
HBM983.LKMP.544,snrna-seq (10x genomics v3) data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Genomics	Genetics	Molecular biology
"
HBM676.SNVK.793,pas stained microscopy data from the kidney (left) of a 56-year-old white male,gpt-3.5-turbo,"Genomics	Cell biology	Medicine
"
HBM656.KZXP.658,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Anatomy   Biomarkers   Human biology
"
HBM526.WCCD.472,slide-seq [salmon] data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Transcriptomics   Genetics   Human biology
"
HBM485.TBWH.322,snatac-seq [snapatac] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Anatomy\tBiomedical science\tMicrobiology
"
HBM992.RHJW.288,codex [cytokit + sprm] data from the lymph node of a 21-year-old black or african american female,gpt-3.5-turbo,"Biomedical science     	Human biology    	Transcriptomics
"
HBM666.JCGS.862,cell dive data from the skin of a 69.0-year-old white male,gpt-3.5-turbo,"Cell biology   Genetics   Human genetics
"
HBM243.BKXT.647,multiplex ion beam imaging data from the uterus of a 31.3-year-old black or african american female,gpt-3.5-turbo,"Epigenetics	Microbiology	Gastroenterology
"
HBM894.MNHL.259,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Immunology
"
HBM467.RVKV.883,multiplex ion beam imaging data from the uterus of a 24.5-year-old unknown female,gpt-3.5-turbo,"Biology
"
HBM554.DHLV.735,slide-seq data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Genetics
"
HBM697.XSHN.426,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Cell biology\tDermatology\tHuman biology
"
HBM562.WZFC.994,snrnaseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"Anatomy	Imaging	Health sciences
"
HBM495.PPRW.693,snatacseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"Genomics	Cell biology	Human biology
"
HBM236.JPVT.769,snrna-seq [salmon] data from the heart of a 61-year-old white male,gpt-3.5-turbo,"Anatomy 	Cell biology 	Biology
"
HBM792.MWCJ.783,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Cell biology	Taxonomy	Physiology
"
HBM796.XDBG.995,lc-ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Epidemiology	Pulmonology	Biology
"
HBM479.LFNT.246,snrna-seq (10x genomics v3) data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Genetics	Transcriptomics	Medicine
"
HBM599.GNJN.777,scirna-seq [salmon] data from the heart of a 43-year-old white female,gpt-3.5-turbo,"Genetics	Physiology	Genomics
"
HBM892.WCSN.345,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Bioinformatics    Genomics    Molecular biology
"
HBM226.JFZZ.568,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"Epigenetics	Molecular biology	Genomics
"
HBM488.GBJJ.766,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Anatomy	Microbiology	Proteomics
"
HBM749.GLPZ.244,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Transcriptomics	Cell biology	Biology
"
HBM448.RRGG.828,snatac-seq [snapatac] data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Bioinformatics	Molecular biology	Transcriptomics
"
HBM865.KZMC.828,scirna-seq data from the heart of a 25-year-old white female,gpt-3.5-turbo,"Genetics	Immunology	Molecular biology
"
HBM393.QBPZ.886,snatacseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Cell biology   Genetics   Transcriptomics
"
HBM353.FVNP.353,lc-ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Bioinformatics	Medicine	Genetics
"
