Name,Description,Model,Predictions,Hallucinations
Mouse cortical neuron transcriptional response to wild-type West Nile virus (WNV NY99 clone 382) and mutant virus WNV E218A [microRNA],The purpose is to obtain samples for transcriptional analysis in triplicate wells using wild type West Nile virus (WNV NY99 clone 382; WNVWT) and mutant virus (WNVE218A) in mouse cortical neurons. This data set comprises two complete biological replicate experiments conducted in the same conditions and with data processed independently.,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Transcriptomics'}",set()
"Human liver Huh cell transcriptome response to a Wild-type ΔVP30 Ebola virus, EHUH003 [mRNA]",he purpose is to obtain samples for mRNA analysis in human liver Huh cells using the following viruses obtained by reverse genetics: Zaire Ebola virus wild-type (WT) in the ΔVP30 background (wild).,gpt-3.5-turbo,"{'Hepatic and biliary medicine', 'Transcriptomics', 'Virology'}",set()
"Fecal bacterial community in humans Metagenome
","This project aims to identify changes in the fecal microbiota of patients with recurrent Clostridium difficile infection after treatment with fecal microbiota transplantation, over time. We have also looked at levels of specific metabolites associated with recovery and microbial community members.
",gpt-3.5-turbo,"{'Metagenomics', 'Microbiology', 'Infectious disease'}",set()
"TnSeq analysis of Acinetobacter baumannii in presence of sulbactam
","Bacterial TnSeq pools were grown in presence of low concentration of sulbactam to identify mutants with altered drug sensitivity profiles
",gpt-3.5-turbo,"{'Antimicrobial Resistance', 'Microbiology', 'Drug discovery'}",set()
"GNPS - Human Calu-3 cell metabolome response to a wild type infectious clone of H5N1 and mutant H5N1 viruses
","Lipidomics data from Calu-3 cell culture; Treated with wild-type and mutant H5N1 and mockulum; Time points 0, 3, 7, 12, 18 & 24 h; 5 biological replicates [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Metabolomics', 'Infectious disease'}",{'Cell culture'}
Human Calu-3 cell proteome response to a wild type infectious clone of H7N9 and mutant H7N9 viruses,"ABSTRACT: Proteomics data from Calu-3 cell culture; Treated with wild-type and mutant H7N9 and mockulum; Time points 0, 3, 7, 12, 18 & 24 h; 5 biological replicates",gpt-3.5-turbo,"{'Cell biology', 'Proteomics', 'Infectious disease'}",set()
"MTBLS517: MaHPIC Experiment 04: Metabolomics from Macaca mulatta infected with Plasmodium cynomolgi B strain to produce and integrate clinical, hematological, parasitological, and omics measures of acute primary infection and relapses","Malaria-naive male rhesus macaques (Macaca mulatta), approximately three years of age, were inoculated intravenously with salivary gland sporozoites produced and isolated at the Centers for Disease Control and Prevention from multiple Anopheles species (An. dirus, An. gambiae, and An. stephensi) and then profiled for clinical, hematological, parasitological, immunological, functional genomic, lipidomic, proteomic, and metabolomic measurements. The experiment was designed for 100 days, and pre- and post-100 day periods to prepare subjects and administer curative treatments respectively. The anti-malarial drug artemether was subcuratively administered selectively to several subjects during the primary parasitemia to suppress clinical complications and to all animals for curative treatment of blood-stage infections to allow detection of relapses. One subject was euthanized during the 100-day experimental period due to clinical complications. The anti-malarial drugs primaquine and chloroquine were administered to all remaining subjects at the end of the study for curative treatment of the liver and blood-stage infections, respectively. Capillary blood samples were collected daily for the measurement of CBCs, reticulocytes, and parasitemias. Capillary blood samples were collected every other day to obtain plasma for metabolomic analysis. Venous blood and bone marrow samples were collected at seven time points for functional genomic, proteomic, lipidomic, and immunological analyses. Within the MaHPIC, this project is known as Experiment 04. This dataset was produced by Dean Jones at Emory University.",gpt-3.5-turbo,"{'Animal study', 'Metabolomics', 'Infectious disease'}",set()
"Probiotic L. reuteri targeting C. difficile Infection
","Integration of antibiotic and probiotic therapy has the potential to lessen the public health burden to antimicrobial-associated diseases. Clostridium difficile infection (CDI) represents an important example where rational design of next generation probiotics is being actively pursued to prevent disease recurrence. Because intrinsic resistance to clinically relevant CDI antibiotics (vancomycin, metronidazole, and fidaxomicin) is a desired trait in such probiotic species, we screened several bacteria and identified Lactobacillus reuteri as a promising candidate for adjunct therapy. Human-derived L. reuteri convert glycerol to the broad-spectrum antimicrobial compound, reuterin. When supplemented with glycerol, strains carrying the pocR gene locus were potent reuterin producers with L. reuteri 17938 inhibiting C. difficile growth on a par with vancomycin. Targeted pocR mutations and complementation studies identified reuterin as the precursor-induced antimicrobial agent. Pathophysiological relevance was demonstrated when co-delivery of L. reuteri with glycerol was effective against C. difficile colonization in complex human fecal microbial communities, whereas treatment with either glycerol or L. reuteri alone was ineffective. Global unbiased microbiome and metabolomics analysis independently confirmed that glycerol precursor delivery with L. reuteri elicited changes in human microbial community composition and function that preferentially targets C. difficile outgrowth and toxicity, a finding consistent with glycerol fermentation and reuterin production. Antimicrobial resistance has thus been successfully exploited in the natural design of the human microbiome evasion of C. difficile and may provide a prototypic precursor-directed probiotic approach. Antibiotic resistance and substrate bioavailability may therefore represent critical new determinants for probiotic efficacy in clinical trials.",gpt-3.5-turbo,"{'Antimicrobial Resistance', 'Microbiology'}",{'Probiotics'}
human gut metagenome,Illumina 16S rRNA gene sequence data from fecal samples of patients treated with capsules for recurrent Clostridium difficile infection.,gpt-3.5-turbo,"{'Metagenomics', 'Microbiology', 'Infectious disease'}",set()
"Hepatocarcinoma cell line Lipidome response to Ebola (GNPS)
","Lipidomics data from cell culture; time points 0, 8, 24, 48, & 72 h [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Lipids', 'Biochemistry'}",{'Cell culture'}
Lassa Virus Sequencing,"Virus sequencing of Lassa-infected humans and rodents from Nigeria, Sierra Leone, Liberia, Guinea, and other countries. Virus sequence data will be used to determine potential correlations between the infecting virus genome and patient survival, disease severity and development of sequelae.",gpt-3.5-turbo,"{'""Data architecture, analysis and design""', 'Virology', 'Infectious disease'}",{'Data analysis'}
Gene expression analysis of mouse alveolar macrophages infected with Mycobacterium tuberculosis,The aim of this study was to measure the immune response of alveolar macrophages (AMs) to intracellular Mtb infection in vivo. We characterized the transcriptional profile of murine Mtb-infected AMs after aerosol infection by sorting cells from bronchoalveolar lavage fluid and performing low-input RNA-sequencing. To determine the effect of the transcription factor Nrf2 on this response we also measured the transcriptional profiles of AMs from mice lacking Nrf2.,gpt-3.5-turbo,"{'Gene expression', 'Immunology', 'Infectious disease'}",set()
"A microbial signature for Crohn’s disease
","We analysed a cohort of 2045 non-IBD and IBD faecal samples from four countries (Spain, Belgium, the UK and Germany), applied a 16S rRNA sequencing approach and analysed a total dataset of 115 million sequences.",gpt-3.5-turbo,"{'Microbial ecology', 'Microbiology', 'Infectious disease'}",set()
Expression profiling by high throughput sequencing,"This project is part of the Malaria Host-Pathogen Interaction Center (MaHPIC) - a transdisciplinary malaria systems biology research program initially supported by an NIH/NIAID contract (# HHSN272201200031C, 2012-2017; see http://www.systemsbiology.emory.edu). The MaHPIC continues with ongoing support from the Defense Advanced Research Project Agency (DARPA) and others. The MaHPIC generates many data types (e.g., clinical, hematological, parasitological, metabolomics, functional genomics, lipidomics, proteomics, immune response, telemetry) and mathematical models, to iteratively test and develop hypotheses related to the complex host-parasite dynamics in the course of malaria in non-human primates (NHPs), and metabolomics data via collaborations with investigators conducting clinical studies in malaria endemic countries, with the overarching goal of better understanding human disease, pathogenesis, and immunity. Curation and maintenance of all data and metadata are the responsibility of the MaHPIC:  Mary Galinski mary.galinski@emory.edu (MaHPIC Program Director), Jessica Kissinger jkissinger@uga.edu (MaHPIC Co-Program Director), and Alberto Moreno alberto.moreno@emory.edu (MaHPIC Co-Program Director).",gpt-3.5-turbo,"{'Functional genomics', 'Metabolomics', 'Infectious disease'}",set()
"Primary human microvascular endothelial cells metabolome response to an icMERS coronavirus
","Metabolomics data from cell culture; time points 0, 12, 24, 36 & 48 h [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Cell biology', 'Metabolomics', 'Infectious disease'}",set()
"WGS of Acinetobacter baumannii ATCC 17978 strains grown in presence of ciprofloxacin
","Acinetobacter baumannii ATCC17978 was grown in broth in the absence or presence of increasing concentrations of ciprofloxacin. More...
",gpt-3.5-turbo,"{'Genetics', 'Antimicrobial Resistance', 'Microbiology'}",set()
"Staphylococcus aureus LAC RNAseq
","Methicillin Resistant Staphylococcus aureus (MRSA) strain LAC has differential resistance to beta-lactams depending on environmental conditions. In this study, LAC was exposed to various levels of sub-inhibitory concentrations of nafcillin in RPMI or CAMHB media and gene expression in each condition was measured with RNAseq. 
",gpt-3.5-turbo,"{'Antimicrobial Resistance', 'Microbiology', 'RNA'}",set()
"Genome-wide analysis of total, cytoplasmic and nuclear levels of mRNA upon infection of A549 cells with A/WSN/1933 at an MOI of 5 for 6h.",A549 Cells are infected with A/WSN/1933 at an MOI of 5 for 6h and total cell extracts and also cytoplasmic and nuclear fractions are collected and subjected to mRNA microarray quantification.,gpt-3.5-turbo,"{'Microbiology', 'Transcriptomics', 'Gene expression'}",{''}
Gene expression data from Mycobacterium tuberculosis-infected WT and miR-155-/- bone-marrow derived macrophages,This SuperSeries is composed of the SubSeries listed below.,gpt-3.5-turbo,"{'Genetics', 'Gene expression', 'Infectious disease'}",set()
88 SARS-CoV-2 Genomes in GISAID,"EPI_ISL_444520, EPI_ISL_444521, EPI_ISL_444522, EPI_ISL_444523, EPI_ISL_444524, EPI_ISL_444525, EPI_ISL_444526, EPI_ISL_444527, EPI_ISL_444528, EPI_ISL_444529, EPI_ISL_444530, EPI_ISL_444531, EPI_ISL_444532, EPI_ISL_444533, EPI_ISL_444534, EPI_ISL_444535, EPI_ISL_444536, EPI_ISL_444537, EPI_ISL_444538, EPI_ISL_444539, EPI_ISL_444540, EPI_ISL_444541, EPI_ISL_444542, EPI_ISL_444543, EPI_ISL_444544, EPI_ISL_444545, EPI_ISL_444546, EPI_ISL_444547, EPI_ISL_444548, EPI_ISL_444549, EPI_ISL_444550, EPI_ISL_444551, EPI_ISL_444552, EPI_ISL_444553, EPI_ISL_444554, EPI_ISL_444555, EPI_ISL_444556, EPI_ISL_444557, EPI_ISL_444558, EPI_ISL_444559, EPI_ISL_444560, EPI_ISL_444561, EPI_ISL_444562, EPI_ISL_444563, EPI_ISL_444564, EPI_ISL_444565, EPI_ISL_444566, EPI_ISL_444567, EPI_ISL_444568, EPI_ISL_444569, EPI_ISL_444570, EPI_ISL_444571, EPI_ISL_444572, EPI_ISL_444574, EPI_ISL_444575, EPI_ISL_444576, EPI_ISL_444578, EPI_ISL_444579, EPI_ISL_444580, EPI_ISL_444581, EPI_ISL_444582, EPI_ISL_444583, EPI_ISL_444584, EPI_ISL_444585, EPI_ISL_444586, EPI_ISL_444587, EPI_ISL_444588, EPI_ISL_444589, EPI_ISL_444590, EPI_ISL_444591, EPI_ISL_444592, EPI_ISL_444593, EPI_ISL_444594, EPI_ISL_444595, EPI_ISL_444596, EPI_ISL_444597, EPI_ISL_444598, EPI_ISL_444599, EPI_ISL_444600, EPI_ISL_444601, EPI_ISL_444602, EPI_ISL_444603, EPI_ISL_444604, EPI_ISL_444605, EPI_ISL_444606, EPI_ISL_444607, EPI_ISL_444608, EPI_ISL_444609
",gpt-3.5-turbo,"{'Genomics', 'Virology', 'Infectious disease'}",set()
"FluOMICS - Metabolomics analysis of mouse lungs infected with H5N1 (HALo) influenza virus
","Metabolomics analysis of C57BL/6 mouse lungs infected with influenza A/Vietnam/1203/04 (H5N1) HALo virus, mock infected with PBS, or untreated. [dataset license: CC0 1.0 Universal (CC0 1.0)]
",gpt-3.5-turbo,"{'Biology', 'Metabolomics', 'Infectious disease'}",set()
