Name,Description,Model,Predictions,Hallucinations
HBM699.NGDQ.539,snrnaseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Molecular biology'}",set()
HBM253.TVVV.745,lc-ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Human biology'}",set()
HBM393.DZDZ.972,slide-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Medicine'}",set()
HBM747.PQGG.768,snatac-seq [snapatac] data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Human biology', 'Biology', 'Anatomy'}",set()
HBM684.RGXT.458,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Biology'}",set()
HBM762.KNPK.922,ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Transcriptomics'}",set()
HBM344.KMPF.842,lc-ms bottom up data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Cell biology', 'Human genetics'}",set()
HBM726.VXBQ.393,lc-ms bottom up data from the kidney (right) of a 64-year-old white female,gpt-3.5-turbo,"{'Gastroenterology', 'Biochemistry', 'Molecular biology'}",set()
HBM653.FMZX.257,multiplex ion beam imaging data from the uterus of a 23.1-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Molecular biology'}",set()
HBM772.CSQS.353,multiplex ion beam imaging data from the uterus of a 38.1-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'DNA'}",set()
HBM265.SDLV.487,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Respiratory medicine', 'Epigenomics', 'Molecular biology'}",set()
HBM278.JPVF.359,multiplex ion beam imaging data from the uterus of a 36.2-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Microbial ecology', 'Human biology'}",{'Microbiome'}
HBM243.QRKL.558,whole genome sequencing data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Gastroenterology', 'Analytical chemistry', 'Molecular biology'}",set()
HBM762.VLJF.655,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Biochemistry', 'Biology'}",set()
HBM488.MJXX.468,snatac-seq (snare-seq2) [snapatac] data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"{'Animal study', 'Biology', 'Anatomy'}",set()
HBM244.TVNH.734,codex [cytokit + sprm] data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Cell biology', 'Bioinformatics', 'Anatomy'}",set()
HBM533.MGCR.574,lc-ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Sample collections', 'Transcriptomics'}",set()
HBM654.KGFR.248,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Anatomy'}",{'Female medicine'}
HBM278.GHLH.482,multiplex ion beam imaging data from the uterus of a 26.9-year-old unknown female,gpt-3.5-turbo,"{'Genetics', 'Immunology', 'Genomics'}",set()
HBM473.WJGH.347,snatacseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Biology', 'Anatomy'}",set()
HBM796.LFJP.942,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Molecular biology'}",set()
HBM823.CBVP.284,ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Cell biology', 'Human biology'}",set()
HBM367.NSZK.788,snrna-seq (10x genomics v3) data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Biology'}",set()
HBM546.RNHX.756,snrna-seq [salmon] data from the kidney (right) of a 59-year-old white female,gpt-3.5-turbo,"{'Zoology', 'Human biology', 'Biology'}",set()
HBM265.PCGD.229,snrna-seq [salmon] data from the small intestine of a 24-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Human biology', 'Anatomy'}",set()
HBM748.GPDM.692,lc-ms bottom up data from the kidney (left) of a 53-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Biomedical science', 'Molecular biology'}",set()
HBM225.RSDB.445,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Biology'}",set()
HBM985.TJZD.778,snrna-seq (10x genomics v3) data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Molecular biology'}",set()
HBM385.LQVK.975,scirna-seq [salmon] data from the heart of a 43-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Taxonomy', 'Molecular biology'}",set()
HBM537.GVTL.683,slide-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"{'Human biology', 'Transcriptomics', 'RNA'}",set()
HBM572.JLDL.664,snrna-seq (10x genomics v3) data from the kidney (left) of a 65-year-old white male,gpt-3.5-turbo,"{'Gastroenterology', 'RNA', 'Human genetics'}",set()
HBM929.QBMH.668,slide-seq data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Proteomics', 'Anatomy'}",set()
HBM883.PBZB.248,multiplex ion beam imaging data from the uterus of a 21.6-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Molecular biology'}",set()
HBM785.CNWZ.888,codex [cytokit + sprm] data from the thymus of a 14-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Genomics'}",set()
HBM384.RXWM.966,lc-ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genomics', 'Human biology', 'Molecular biology'}",set()
HBM774.VXMJ.876,snatac-seq [snapatac] data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Computational biology', 'Biology'}",set()
HBM887.VLVK.246,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Biotechnology', 'Zoology', 'Transcriptomics'}",set()
HBM297.DGPL.989,multiplex ion beam imaging data from the uterus of a 24.5-year-old unknown female,gpt-3.5-turbo,{'Anatomy'},"{'Age-related research', 'Human geneticvariation'}"
HBM555.KFGC.548,lc-ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Medical informatics', 'DNA', 'Anatomy'}",set()
HBM974.GZFH.944,snatacseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"{'Medical biotechnology', 'Cell biology', 'Immunology'}",set()
HBM995.WMDN.689,codex [cytokit + sprm] data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Molecular biology'}",set()
HBM449.JKGC.452,snrna-seq (10x genomics v3) data from the bladder of a 22-year-old black or african american male,gpt-3.5-turbo,"{'Genomics', 'Infectious disease', 'Epigenetics'}",set()
HBM338.LZQK.454,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Computational biology'}",set()
HBM898.LWCS.878,codex [cytokit + sprm] data from the spleen of a 14-year-old black or african american female,gpt-3.5-turbo,"{'Biomedical science', 'Bioinformatics', 'Anatomy'}",set()
HBM788.QGNW.253,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Anatomy', 'Proteomics', 'Medicine'}",set()
HBM442.MWFQ.639,snatac-seq data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Human genetics', 'Anatomy'}",set()
HBM695.XTNF.836,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Microbiology', 'Biology'}",set()
HBM345.KKNW.528,imaging mass cytometry (2d) data from the lymph node of a 18-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Biotechnology'}",set()
HBM644.LHFR.583,scrna-seq (10x genomics v3) data from the spleen of a 20-year-old white male,gpt-3.5-turbo,"{'Cell biology', 'Bioinformatics', 'Immunology'}",set()
HBM372.RSXT.622,autofluorescence microscopy data from the kidney (right) of a 51-year-old white female,gpt-3.5-turbo,"{'Biology', 'Molecular biology', 'Immunology'}",set()
HBM996.MDQH.988,codex data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Transcriptomics', 'Molecular biology'}",set()
HBM693.BHLJ.499,snatac-seq data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Biology', 'Immunology'}",set()
HBM975.WHWM.552,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Omics', 'Genomics'}",set()
HBM984.LZDJ.635,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Cell biology', 'Immunology'}",set()
HBM352.LGWD.929,snatacseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Molecular biology', 'Genomics'}",set()
HBM362.RFHX.274,codex [cytokit + sprm] data from the lymph node of a 1-year-old white male,gpt-3.5-turbo,"{'Laboratory animal science', 'Biology', 'Anatomy'}",set()
HBM946.HHKL.578,bulk rna-seq data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Gastroenterology', 'Biology', 'Anatomy'}",set()
HBM386.ZKLM.879,multiplex ion beam imaging data from the uterus of a 31.3-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Human biology'}",set()
HBM797.PDPS.368,snrna-seq (10x genomics v3) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Human genetics', 'Genomics'}",set()
HBM364.FZHK.279,ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Human genetics'}",set()
HBM792.GKBV.697,codex [cytokit + sprm] data from the thymus of a 16-year-old white male,gpt-3.5-turbo,"{'Microbiology', 'Biochemistry', 'Human genetics'}",set()
HBM659.MPZT.644,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Immunology'}",set()
HBM847.HRHF.876,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'DNA', 'Genotype and phenotype', 'RNA'}","{'splicing', 'Rittié', 'medicine_DCNCT9229', 'Sunderberg', 'genomics_YPII22', 'structural', 'binding', 'DNA_precision', 'genotype_COVRES', 'sites', 'Myasthenia clinical study_MGCRSTP891', 'genotyping'}"
HBM566.QVLX.393,bulk rna-seq [salmon] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Microbiology', 'Molecular biology', 'Analytical chemistry'}",set()
HBM834.ZFVJ.978,codex data from the lymph node of a 10-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Human biology', 'Genetics'}",set()
HBM449.DRGX.996,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Microbiology', 'Biology', 'Immunology'}",set()
HBM843.CLTD.457,snrna-seq [salmon] data from the small intestine of a 30-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Analytical chemistry', 'Genetics'}",set()
HBM247.ZGJR.925,scrna-seq (10x genomics) [salmon] data from the knee (right) of a 24-year-old unknown male,gpt-3.5-turbo,"{'Genomics', 'Human biology', 'RNA'}",set()
HBM677.TRKR.869,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Human genetics'}",{'Single-cell biology'}
HBM447.RVJR.677,scrna-seq (10x genomics) [salmon] data from the spleen of a 14-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Molecular biology'}",set()
HBM354.GTPP.329,scrna-seq (10x genomics v3) data from the lymph node of a 21-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Bioinformatics'}",set()
HBM739.JKQC.464,maldi ims data from the kidney (left) of a 66-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Transcriptomics', 'Anatomy'}",set()
HBM476.KPZR.337,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Human biology', 'Anatomy'}",set()
HBM555.ZNTK.962,multiplex ion beam imaging data from the uterus of a 21.2-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Gastroenterology', 'Human biology'}",{''}
HBM857.WQJX.764,multiplex ion beam imaging data from the uterus of a 31.3-year-old black or african american female,gpt-3.5-turbo,"{'Human biology', 'Biology', 'Anatomy'}",set()
HBM588.VTDT.466,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Reproductive health', 'Biology', 'Anatomy'}",set()
HBM626.PHCW.834,snrna-seq [salmon] data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"{'Respiratory medicine', 'Microbiology', 'Biology'}",set()
HBM539.LXFQ.933,autofluorescence microscopy data from the kidney (left) of a 73-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Transcriptomics'}",set()
HBM837.RZPL.332,snrnaseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"{'Anatomy', 'Medicine'}",{'Microscopy'}
HBM368.PZJV.258,multiplex ion beam imaging data from the uterus of a 26.8-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Human biology', 'Biobank'}",{'Tissue collection'}
HBM742.SLJJ.558,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"{'Human biology', 'Biology', 'Anatomy'}",set()
HBM444.BXPJ.728,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Transcriptomics', 'Human genetics'}",set()
HBM335.XXBG.857,snrnaseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Genetics', 'Medicine'}",set()
HBM337.GJHZ.665,slide-seq data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Human biology'}",set()
HBM437.KLJN.636,maldi ims data from the kidney (right) of a 48-year-old white male,gpt-3.5-turbo,{'Cell biology'},"{'Ageing and cellular senescence', 'Tissue imaging'}"
HBM979.HDZH.896,pas stained microscopy data from the kidney (left) of a 76-year-old white female,gpt-3.5-turbo,"{'Biomarkers', 'Biology', 'Anatomy'}",set()
HBM522.FTFK.487,snrna-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"{'Anatomy', 'Medicine'}",{'Microscopy'}
HBM266.ZBKL.396,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Biology', 'Medicine'}",set()
HBM585.GLSD.853,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Respiratory medicine', 'Biology', 'Molecular biology'}",set()
HBM687.SJLD.889,codex data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Cell biology', 'Immunology', 'RNA'}",set()
HBM557.KNTT.394,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Human biology'}",set()
HBM925.FQDP.328,snrna-seq (10x genomics v3) data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Transcriptomics'}",set()
HBM257.JTGD.599,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Biomedical science', 'Transcriptomics', 'Genomics'}",set()
HBM276.ZMLR.392,multiplex ion beam imaging data from the uterus of a 32.4-year-old asian female,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Biology'}",set()
HBM286.PPPQ.526,multiplex ion beam imaging data from the uterus of a 36-year-old native hawaiian or other pacific islander female,gpt-3.5-turbo,{'Anatomy'},{'Ion beam imaging data'}
HBM855.HPDG.442,slide-seq [salmon] data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,{'Biology'},{'Uterus'}
HBM469.WGXL.377,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,{'Human biology'},{'Asian female'}
HBM495.VXPX.373,multiplex ion beam imaging data from the uterus of a 30.2-year-old black or african american female,gpt-3.5-turbo,"{'Molecular biology', 'Personalised medicine', 'Anatomy'}",set()
HBM983.LKMP.544,snrna-seq (10x genomics v3) data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Genetics', 'Molecular biology'}",set()
HBM676.SNVK.793,pas stained microscopy data from the kidney (left) of a 56-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Cell biology', 'Medicine'}",set()
HBM656.KZXP.658,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Biomarkers', 'Human biology', 'Anatomy'}",set()
HBM526.WCCD.472,slide-seq [salmon] data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Transcriptomics'}",set()
