Name,Description,Model,Predictions,Ground Truth,Hallucinations,Jaccard Similarity,Precision,Recall,Exclusive Ground Truth,Exclusive Predictions,Weight,Broadness Score,overprediction penalty,penalty,Adjusted Weights
"L1000 Dataset - small molecule, nucleic acid perturbagens - LINCS Phase 2 (December 2021)","L1000 is a bead-based, high-throughput gene expression assay in which cultured cells are treated with various chemical and genetic perturbations and the corresponding transcriptional responses are measured.The data are processed through a computational system, that converts raw fluorescence intensities into differential gene expression signatures. The data at each stage of the pre-processing are available: Level 1 (LXB) - raw, unprocessed flow cytometry data from Luminex scanners. One LXB file is generated for each well of a 384-well plate, and each file contains a fluorescence intensity value for every observed analyte in the well. Level 2 (GEX) - gene expression values per 1,000 genes after deconvolution from Luminex beads. Level 3 (Q2NORM) - gene expression profiles of both directly measured landmark transcripts plus inferred genes. Normalized using invariant set scaling followed by quantile normalization. Level 4 (Z-SCORES) - signatures with differentially expressed genes computed by robust z-scores for each profile relative to control (PC relative to plate population as control; VC relative to vehicle control)",gpt-3.5-turbo,"{'Bioinformatics', 'Computational biology', 'Transcriptomics'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Computational biology', 'Transcriptomics'}",0.7155483405483406,0.5,1.0,1.0,0.7155483405483406
L1000 Connectivity Map perturbational profiles from Broad Institute LINCS Center for Transcriptomics (NIH U54HL127366) [part 12],L1000 Connectivity Map perturbational profiles from Broad Institute LINCS Center for Transcriptomics (NIH U54HL127366) [part 12],gpt-3.5-turbo,"{'Bioinformatics', 'Pharmacology', 'Transcriptomics'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Pharmacology', 'Transcriptomics'}",0.7910774410774412,0.5,1.0,1.0,0.7910774410774412
L1000 Connectivity Map perturbational profiles from Broad Institute LINCS Center for Transcriptomics (NIH U54HL127366) [part 11],L1000 Connectivity Map perturbational profiles from Broad Institute LINCS Center for Transcriptomics (NIH U54HL127366) [part 11],gpt-3.5-turbo,"{'Bioinformatics', 'Transcriptomics', 'Biomedical science'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Transcriptomics', 'Biomedical science'}",0.7155483405483407,0.5,1.0,1.0,0.7155483405483407
L1000 Connectivity Map perturbational profiles from Broad Institute LINCS Center for Transcriptomics (NIH U54HL127366) [part 3],L1000 Connectivity Map perturbational profiles from Broad Institute LINCS Center for Transcriptomics (NIH U54HL127366) [part 3],gpt-3.5-turbo,"{'Bioinformatics', 'Transcriptomics', 'Biomedical science'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Transcriptomics', 'Biomedical science'}",0.7155483405483407,0.5,1.0,1.0,0.7155483405483407
L1000 Connectivity Map perturbational profiles from Broad Institute LINCS Center for Transcriptomics (NIH U54HL127366) [part 9],L1000 Connectivity Map perturbational profiles from Broad Institute LINCS Center for Transcriptomics (NIH U54HL127366) [part 9],gpt-3.5-turbo,"{'Drug discovery', 'Transcriptomics', 'Data integration and warehousing'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Drug discovery', 'Transcriptomics', 'Data integration and warehousing'}",0.7155483405483406,0.5,1.0,1.0,0.7155483405483406
L1000 Connectivity Map perturbational profiles from Broad Institute LINCS Center for Transcriptomics (NIH U54HL127366) [part 4],L1000 Connectivity Map perturbational profiles from Broad Institute LINCS Center for Transcriptomics (NIH U54HL127366) [part 4],gpt-3.5-turbo,"{'Bioinformatics', 'Transcriptomics', 'Biomedical science'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Transcriptomics', 'Biomedical science'}",0.7155483405483407,0.5,1.0,1.0,0.7155483405483407
L1000 Connectivity Map perturbational profiles from Broad Institute LINCS Center for Transcriptomics (NIH U54HL127366) [part 5],L1000 Connectivity Map perturbational profiles from Broad Institute LINCS Center for Transcriptomics (NIH U54HL127366) [part 5],gpt-3.5-turbo,"{'Bioinformatics', 'Transcriptomics', 'Genetics'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Transcriptomics', 'Genetics'}",0.7910774410774412,0.5,1.0,1.0,0.7910774410774412
Metrics for growth responses of MDA-MB-231 and HME-1 cell lines to LINCS Pilot Phase TransCenter Project kinase inhibitors,-,gpt-3.5-turbo,"{'Bioinformatics', 'Cell biology', 'Drug discovery'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Cell biology', 'Drug discovery'}",0.7078042328042328,0.0,1.0,1.0,0.7078042328042328
LINCS MCF 10A Common Project: Fixed-time-point sensitivity measures of the MCF 10A breast cell line to 8 small molecule perturbagens. Dataset 9 of 9: Calculated dose-response metrics for biological replicate 3,"To generate measures of the sensitivities of three independent batches and one derivative of the MCF 10A cell line to 8 small molecule perturbagens, we treated cells with single drugs over a minimum 9-point dilution series using SQRT(10) dilutions centered around the GR50 but not exceeding 10 µM and then measured cell number after three days of drug exposure.",gpt-3.5-turbo,"{'Cell biology', 'Drug discovery', 'Data integration and warehousing'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Cell biology', 'Drug discovery', 'Data integration and warehousing'}",0.7078042328042328,0.0,1.0,1.0,0.7078042328042328
LINCS MCF 10A Common Project: Rolling-time-point sensitivity measures of the MCF 10A breast cell line to 8 small molecule perturbagens. Dataset 7 of 15: End-point dose-response metrics for biological replicate 1.,No description,gpt-3.5-turbo,"{'Molecular biology', 'Cell biology', 'Drug discovery'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Molecular biology', 'Cell biology', 'Drug discovery'}",0.7329805996472663,0.0,1.0,1.0,0.7329805996472663
LINCS Pilot Phase Joint Project: Sensitivity measures of six breast cancer cell lines to a library of small molecule kinase inhibitors (single drug treatments). Dataset 15 of 15: Calculated dose-response metrics.,-,gpt-3.5-turbo,"{'Pharmacology', 'Cell biology', 'Oncology'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Pharmacology', 'Cell biology', 'Oncology'}",0.7833333333333334,0.0,1.0,1.0,0.7833333333333334
LINCS MCF 10A Common Project: Rolling-time-point sensitivity measures of the MCF 10A breast cell line to 8 small molecule perturbagens. Dataset 9 of 15: End-point dose-response metrics for biological replicate 3.,No description,gpt-3.5-turbo,"{'Drug development', 'Cell biology', 'Biotechnology'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Cell biology', 'Drug development', 'Biotechnology'}",0.7884960718294053,0.2857142857142857,1.0,1.0,0.7884960718294053
LINCS MCF 10A Common Project: Fixed-time-point sensitivity measures of the MCF 10A breast cell line to 8 small molecule perturbagens. Dataset 8 of 9: Calculated dose-response metrics for biological replicate 2,"To generate measures of the sensitivities of three independent batches and one derivative of the MCF 10A cell line to 8 small molecule perturbagens, we treated cells with single drugs over a minimum 9-point dilution series using SQRT(10) dilutions centered around the GR50 but not exceeding 10 µM and then measured cell number after three days of drug exposure.",gpt-3.5-turbo,"{'Bioinformatics', 'Cell biology', 'Drug discovery'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Cell biology', 'Drug discovery'}",0.7078042328042328,0.0,1.0,1.0,0.7078042328042328
LINCS MCF 10A Common Project: Rolling-time-point sensitivity measures of the MCF 10A breast cell line to 8 small molecule perturbagens. Dataset 8 of 15: End-point dose-response metrics for biological replicate 2.,No description,gpt-3.5-turbo,"{'Bioinformatics', 'Cell biology', 'Drug discovery'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Cell biology', 'Drug discovery'}",0.7078042328042328,0.0,1.0,1.0,0.7078042328042328
